@examples
dim 36
format xy
0.166666666666667+0.00000000000000i -0.160047698558785+0.0465028167298924i -0.123491766353887 - 0.111926589426171i 0.125043418222412+0.110190386772317i -0.165491262807141 - 0.0197590412792583i -0.161442712292227 - 0.0414008263867643i -0.160047698558785 - 0.0465028167298924i 0.166666666666667+0.00000000000000i 0.0873580279236705+0.141937848141590i -0.0893324876697100 - 0.140703533802527i 0.153405868011014+0.0651491936831537i 0.143479677057176+0.0848018870624139i -0.123491766353887+0.111926589426171i 0.0873580279236705 - 0.141937848141590i 0.166666666666667+0.00000000000000i -0.166650400597138+0.00232846700456077i 0.135890222765445 - 0.0964967623007912i 0.147424194016951 - 0.0777424259734045i 0.125043418222412 - 0.110190386772317i -0.0893324876697100+0.140703533802527i -0.166650400597138 - 0.00232846700456077i 0.166666666666667+0.00000000000000i -0.137225097528960+0.0945888491628112i -0.148495929986211+0.0756752043625125i -0.165491262807141+0.0197590412792583i 0.153405868011014 - 0.0651491936831537i 0.135890222765445+0.0964967623007912i -0.137225097528961 - 0.0945888491628112i 0.166666666666667+0.00000000000000i 0.165212393794933+0.0219691309415239i -0.161442712292227+0.0414008263867643i 0.143479677057176 - 0.0848018870624139i 0.147424194016951+0.0777424259734045i -0.148495929986211 - 0.0756752043625125i 0.165212393794933 - 0.0219691309415239i 0.166666666666667+0.00000000000000i 70.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i -0.166259603046682+0.0116413990799040i 0.138178782320074 - 0.0931901383962889i -0.158630699814396+0.0511280632742204i 0.160464862622388 - 0.0450422650557904i -0.105183176499114+0.129283708019742i -0.166259603046682 - 0.0116413990799040i 0.166666666666667+0.00000000000000i -0.144350478536352+0.0833109664096150i 0.161814476225500 - 0.0399230893299220i -0.163219076073094+0.0337240416264597i 0.113956538469116 - 0.121621071849884i 0.138178782320074+0.0931901383962889i -0.144350478536352 - 0.0833109664096150i 0.166666666666667+0.00000000000000i -0.160104169388359 - 0.0463080200639298i 0.158222005419305+0.0523791445030479i -0.159492299351701+0.0483733834384693i -0.158630699814396 - 0.0511280632742204i 0.161814476225500+0.0399230893299220i -0.160104169388359+0.0463080200639298i 0.166666666666667+0.00000000000000i -0.166545463387182 - 0.00635502973452571i 0.139771839004289 - 0.0907833178460497i 0.160464862622388+0.0450422650557904i -0.163219076073095 - 0.0337240416264597i 0.158222005419305 - 0.0523791445030479i -0.166545463387182+0.00635502973452571i 0.166666666666667+0.00000000000000i -0.136208610066824+0.0960468235885064i -0.105183176499114 - 0.129283708019742i 0.113956538469116+0.121621071849884i -0.159492299351701 - 0.0483733834384693i 0.139771839004289+0.0907833178460497i -0.136208610066824 - 0.0960468235885064i 0.166666666666667+0.00000000000000i 71.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i 0.129402538112525+0.105036950202366i -0.150176867425879+0.0722819913113052i -0.148683768076139+0.0753054771478052i -0.166446730675788 - 0.00855941733528349i -0.135361603946404 - 0.0972368960571797i 0.129402538112525 - 0.105036950202366i 0.166666666666667+0.00000000000000i -0.0710459273328214+0.150765559685219i -0.0679811958722821+0.152172056520086i -0.134626107014317+0.0982526798003358i -0.166377612735826+0.00981161343028770i -0.150176867425879 - 0.0722819913113052i -0.0710459273328214 - 0.150765559685219i 0.166666666666667+0.00000000000000i 0.166632554229852 - 0.00337189095514154i 0.146266541260260+0.0798991657374365i 0.0797982310468206+0.146321632370528i -0.148683768076139 - 0.0753054771478052i -0.0679811958722821 - 0.152172056520086i 0.166632554229852+0.00337189095514154i 0.166666666666667+0.00000000000000i 0.144620136565738+0.0828419813710716i 0.0768216148417430+0.147906109646913i -0.166446730675788+0.00855941733528349i -0.134626107014317 - 0.0982526798003358i 0.146266541260260 - 0.0798991657374365i 0.144620136565738 - 0.0828419813710716i 0.166666666666667+0.00000000000000i 0.140176725657904+0.0901568819425700i -0.135361603946404+0.0972368960571797i -0.166377612735826 - 0.00981161343028770i 0.0797982310468206 - 0.146321632370528i 0.0768216148417430 - 0.147906109646913i 0.140176725657904 - 0.0901568819425700i 0.166666666666667+0.00000000000000i 72.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i -0.0727920901304211 - 0.149930281771970i -0.159562034880248+0.0481428582725647i -0.166049965970620 - 0.0143243352004119i -0.120907115056586 - 0.114713762498103i -0.152676164566744+0.0668413535991465i -0.0727920901304211+0.149930281771970i 0.166666666666667+0.00000000000000i 0.0263806903096965 - 0.164565600769303i 0.0854086542112838 - 0.143119319323406i 0.156000890106430 - 0.0586642997382499i 0.00655244491661718 - 0.166537813253905i -0.159562034880248 - 0.0481428582725647i 0.0263806903096965+0.164565600769303i 0.166666666666667+0.00000000000000i 0.154833936135996+0.0616784403046334i 0.0826172214004219+0.144748652863685i 0.165475519854309 - 0.0198904526525668i -0.166049965970620+0.0143243352004119i 0.0854086542112838+0.143119319323406i 0.154833936135996 - 0.0616784403046334i 0.166666666666667+0.00000000000000i 0.130318924361251+0.103897813889919i 0.146366483859776 - 0.0797159342936144i -0.120907115056586+0.114713762498103i 0.156000890106430+0.0586642997382499i 0.0826172214004219 - 0.144748652863685i 0.130318924361251 - 0.103897813889919i 0.166666666666667+0.00000000000000i 0.0647520686030724 - 0.153573915068285i -0.152676164566744 - 0.0668413535991465i 0.00655244491661718+0.166537813253905i 0.165475519854309+0.0198904526525668i 0.146366483859776+0.0797159342936144i 0.0647520686030724+0.153573915068285i 0.166666666666667+0.00000000000000i 73.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i -0.166586104817348 - 0.00518145342169208i 0.164988605712349+0.0235910526020522i -0.163539325077046 - 0.0321351354613936i 0.164139170314544+0.0289155761870840i -0.0987478545274181 - 0.134263319652128i -0.166586104817348+0.00518145342169208i 0.166666666666667+0.00000000000000i -0.165642270630551 - 0.0184503647154516i 0.164459315139817+0.0270353738927384i -0.164958778450956 - 0.0237987224393736i 0.102874197490872+0.131128476191813i 0.164988605712349 - 0.0235910526020522i -0.165642270630551+0.0184503647154516i 0.166666666666667+0.00000000000000i -0.166441361367865 - 0.00866319824253652i 0.166579450390959+0.00539114878517150i -0.116758103232025 - 0.118934112463320i -0.163539325077046+0.0321351354613936i 0.164459315139817 - 0.0270353738927384i -0.166441361367865+0.00866319824253652i 0.166666666666667+0.00000000000000i -0.166634490537977+0.00327480395237400i 0.122782364680427+0.112704341980513i 0.164139170314544 - 0.0289155761870840i -0.164958778450956+0.0237987224393736i 0.166579450390959 - 0.00539114878517150i -0.166634490537977 - 0.00327480395237400i 0.166666666666667+0.00000000000000i -0.120544152966021 - 0.115095112682868i -0.0987478545274181+0.134263319652129i 0.102874197490872 - 0.131128476191813i -0.116758103232025+0.118934112463320i 0.122782364680427 - 0.112704341980513i -0.120544152966021+0.115095112682868i 0.166666666666667+0.00000000000000i 74.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i 0.139393104749960 - 0.0913637790699595i 0.0144561855076241 - 0.166038539135789i -0.133347679916734+0.0999808683629128i 0.150803386920183+0.0709655992096119i 0.162907530583281+0.0351982138330200i 0.139393104749960+0.0913637790699595i 0.166666666666667+0.00000000000000i 0.103110005924701 - 0.130943134436235i -0.166334262498776+0.0105209741357962i 0.0872236018911579+0.142020495179078i 0.116954067857133+0.118741415645288i 0.0144561855076241+0.166038539135789i 0.103110005924701+0.130943134436235i 0.166666666666667+0.00000000000000i -0.111170256734359 - 0.124173071941522i -0.0576178961109821+0.156390395566741i -0.0209354311339374+0.165346561805844i -0.133347679916734 - 0.0999808683629128i -0.166334262498776 - 0.0105209741357962i -0.111170256734359+0.124173071941522i 0.166666666666667+0.00000000000000i -0.0780844772191232 - 0.147243309509105i -0.109225159562377 - 0.125887419134523i 0.150803386920183 - 0.0709655992096119i 0.0872236018911578 - 0.142020495179078i -0.0576178961109821 - 0.156390395566741i -0.0780844772191232+0.147243309509105i 0.166666666666667+0.00000000000000i 0.162389218215183 - 0.0375169239842429i 0.162907530583281 - 0.0351982138330200i 0.116954067857133 - 0.118741415645288i -0.0209354311339374 - 0.165346561805845i -0.109225159562377+0.125887419134523i 0.162389218215183+0.0375169239842429i 0.166666666666667+0.00000000000000i 75.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i -0.0153851402837417+0.165955039803639i 0.117798665666834 - 0.117903571383106i -0.110100867650864 - 0.125122247103802i -0.0485745532178967+0.159431146760787i -0.152981871374433+0.0661386786120969i -0.0153851402837417 - 0.165955039803639i 0.166666666666667+0.00000000000000i -0.128274245270378 - 0.106411915583231i -0.114424501225572+0.121180903186339i 0.163234371732621+0.0336499281252450i 0.0799781675615736+0.146223358227305i 0.117798665666834+0.117903571383106i -0.128274245270378+0.106411915583231i 0.166666666666667+0.00000000000000i 0.0106957469699118 - 0.166323115574875i -0.147117114883390+0.0783219783085506i -0.154914280404295 - 0.0614763654146642i -0.110100867650864+0.125122247103802i -0.114424501225572 - 0.121180903186339i 0.0106957469699118+0.166323115574875i 0.166666666666667+0.00000000000000i -0.0876016973160129 - 0.141787589037727i 0.0514081001085370 - 0.158540168477924i -0.0485745532178967 - 0.159431146760787i 0.163234371732621 - 0.0336499281252450i -0.147117114883390 - 0.0783219783085506i -0.0876016973160128+0.141787589037727i 0.166666666666667+0.00000000000000i 0.107853548572923+0.127064510536994i -0.152981871374433 - 0.0661386786120969i 0.0799781675615736 - 0.146223358227305i -0.154914280404295+0.0614763654146642i 0.0514081001085370+0.158540168477924i 0.107853548572923 - 0.127064510536994i 0.166666666666667+0.00000000000000i 76.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i -0.166666532101226+0.000211790294043205i 0.166663723069645 - 0.000990550524903417i -0.166666170629309+0.000406627027913145i -0.166655774837267 - 0.00190538478209562i -0.166665978108472+0.000479081333452612i -0.166666532101226 - 0.000211790294043205i 0.166666666666667+0.00000000000000i -0.166664847240503+0.000778763171648679i 0.166666552782216 - 0.000194837035897656i 0.166653219028601+0.00211715969704267i 0.166666452332247 - 0.000267291527582318i 0.166663723069645+0.000990550524903417i -0.166664847240503 - 0.000778763171648679i 0.166666666666667+0.00000000000000i -0.166665643748744 - 0.000583927730566531i -0.166641507153237 - 0.00289583692144525i -0.166665881849210 - 0.000511473560475036i -0.166666170629309 - 0.000406627027913145i 0.166666552782216+0.000194837035897656i -0.166665643748744+0.000583927730566531i 0.166666666666667+0.00000000000000i 0.166650630146620+0.00231197956568327i 0.166666650917676 - 7.24545596042676e-05i -0.166655774837267+0.00190538478209562i 0.166653219028601 - 0.00211715969704267i -0.166641507153237+0.00289583692144525i 0.166650630146620 - 0.00231197956568327i 0.166666666666667+0.00000000000000i 0.166649609318378 - 0.00238442693530549i -0.166665978108472 - 0.000479081333452612i 0.166666452332247+0.000267291527582318i -0.166665881849210+0.000511473560475036i 0.166666650917676+7.24545596042676e-05i 0.166649609318378+0.00238442693530549i 0.166666666666667+0.00000000000000i 77.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i -0.150981192342621+0.0705865237604058i -0.165332802177306 - 0.0210438186168222i 0.0328707407481029 - 0.163393060380326i 0.165464295086477+0.0199836140203147i -0.132938484991932+0.100524310422045i -0.150981192342621 - 0.0705865237604058i 0.166666666666667+0.00000000000000i 0.140860401619622+0.0890849315728350i -0.0989772706209302+0.134094286523360i -0.141428536298543 - 0.0881801956123335i 0.163001235590446 - 0.0347616883043079i -0.165332802177306+0.0210438186168222i 0.140860401619622 - 0.0890849315728350i 0.166666666666667+0.00000000000000i -0.0119771865098193+0.166235750610652i -0.166663242694152+0.00106832225851114i 0.119182061314915 - 0.116504995766300i 0.0328707407481029+0.163393060380326i -0.0989772706209302 - 0.134094286523360i -0.0119771865098193 - 0.166235750610652i 0.166666666666667+0.00000000000000i 0.0130425005677008+0.166155562521149i -0.124768567188571 - 0.110501504150346i 0.165464295086477 - 0.0199836140203146i -0.141428536298543+0.0881801956123335i -0.166663242694152 - 0.00106832225851114i 0.0130425005677008 - 0.166155562521149i 0.166666666666667+0.00000000000000i -0.119926402139531+0.115738653213372i -0.132938484991932 - 0.100524310422045i 0.163001235590446+0.0347616883043079i 0.119182061314915+0.116504995766300i -0.124768567188571+0.110501504150346i -0.119926402139531 - 0.115738653213372i 0.166666666666667+0.00000000000000i 78.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i 0.0302754538269258 - 0.163893790832208i -0.0531132007956580 - 0.157977104920358i -0.131388032684926+0.102542491899517i 0.161834845289018+0.0398404396067299i 0.157444596249845 - 0.0546715363740689i 0.0302754538269258+0.163893790832208i 0.166666666666667+0.00000000000000i 0.145700641990835 - 0.0809265142041621i -0.124703460214536 - 0.110574973607501i -0.00977986373659950+0.166379482037514i 0.0823621917061694+0.144893916901759i -0.0531132007956580+0.157977104920358i 0.145700641990835+0.0809265142041621i 0.166666666666667+0.00000000000000i -0.0553255622367842 - 0.157215965922553i -0.0893366636483725+0.140700882392241i 0.00164678749868486+0.166658530740889i -0.131388032684926 - 0.102542491899517i -0.124703460214536+0.110574973607501i -0.0553255622367842+0.157215965922553i 0.166666666666667+0.00000000000000i -0.103066943920483 - 0.130977031760037i -0.157754948003470 - 0.0537694537651270i 0.161834845289018 - 0.0398404396067298i -0.00977986373659950 - 0.166379482037514i -0.0893366636483725 - 0.140700882392241i -0.103066943920483+0.130977031760037i 0.166666666666667+0.00000000000000i 0.139811302995404 - 0.0907225293546495i 0.157444596249845+0.0546715363740689i 0.0823621917061694 - 0.144893916901759i 0.00164678749868486 - 0.166658530740889i -0.157754948003470+0.0537694537651270i 0.139811302995404+0.0907225293546495i 0.166666666666667+0.00000000000000i 79.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i -0.166634130364484 - 0.00329307993374039i 0.134614997897362+0.0982678997377624i -0.164883329554690 - 0.0243159497601312i 0.166460982866177+0.00827761807551595i -0.138617534684847 - 0.0925362461723671i -0.166634130364484+0.00329307993374039i 0.166666666666667+0.00000000000000i -0.136530342944406 - 0.0955889284031401i 0.165331587589028+0.0210533589498065i -0.166592039865038 - 0.00498698620245373i 0.140418849605353+0.0897793097171457i 0.134614997897362 - 0.0982678997377624i -0.136530342944406+0.0955889284031401i 0.166666666666667+0.00000000000000i -0.147511478246230+0.0775766818276578i 0.139329414009813 - 0.0914608778082727i -0.166520050206680+0.00698932449830033i -0.164883329554690+0.0243159497601312i 0.165331587589028 - 0.0210533589498065i -0.147511478246230 - 0.0775766818276578i 0.166666666666667+0.00000000000000i -0.165887515447076+0.0160968940039371i 0.150634964198513+0.0713224041847341i 0.166460982866177 - 0.00827761807551595i -0.166592039865038+0.00498698620245373i 0.139329414009813+0.0914608778082727i -0.165887515447076 - 0.0160968940039371i 0.166666666666667+0.00000000000000i -0.143042344620497 - 0.0855375088674479i -0.138617534684847+0.0925362461723671i 0.140418849605353 - 0.0897793097171457i -0.166520050206680 - 0.00698932449830033i 0.150634964198513 - 0.0713224041847341i -0.143042344620497+0.0855375088674479i 0.166666666666667+0.00000000000000i 80.0000000000000+0.00000000000000i
0.166666666666667+0.00000000000000i 0.0810428015950745 - 0.145635991730750i -0.145216114223445+0.0817927744218345i -0.146241279297566+0.0799453939085245i -0.122420957458830 - 0.113096803458988i 0.132038749098862+0.101703227648809i 0.0810428015950744+0.145635991730750i 0.166666666666667+0.00000000000000i -0.142084155316510 - 0.0871198633250277i -0.140968378255776 - 0.0889139702730361i 0.0392977666014751 - 0.161967476111452i -0.0246651616486303+0.164831452030930i -0.145216114223445 - 0.0817927744218345i -0.142084155316510+0.0871198633250277i 0.166666666666667+0.00000000000000i 0.166653275332096+0.00211272309172609i 0.0511619664512005+0.158619768524053i -0.0651333894840579 - 0.153412578858762i -0.146241279297566 - 0.0799453939085245i -0.140968378255776+0.0889139702730361i 0.166653275332096 - 0.00211272309172609i 0.166666666666667+0.00000000000000i 0.0531685735757304+0.157958477334076i -0.0670728659334930 - 0.152574599567705i -0.122420957458830+0.113096803458988i 0.0392977666014751+0.161967476111452i 0.0511619664512005 - 0.158619768524053i 0.0531685735757304 - 0.157958477334076i 0.166666666666667+0.00000000000000i -0.165999720209347+0.0148953237023045i 0.132038749098862 - 0.101703227648809i -0.0246651616486303 - 0.164831452030930i -0.0651333894840578+0.153412578858762i -0.0670728659334930+0.152574599567705i -0.165999720209347 - 0.0148953237023045i 0.166666666666667+0.00000000000000i 81.0000000000000+0.00000000000000i
